Image,ImageNumber,HighReferenceImage,Pipeline,Parameter,EdgeDetector,EdgeCount,EdgeDensity,ComponentCount,SmallComponentPercent,SignificantComponentPercent,JaccardToHigh,EdgeCountRatioToOriginal,Comment
493_low.png,493,493_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,8048,3.35333333333333,887,68.4329199549042,9.695603156708,0.241058747579083,0.889674994472695,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.241)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,11572,4.82166666666667,3043,84.3904042063753,1.64311534669734,0.142139880504092,1.27923944284767,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι χαμηλή (Jaccard 0.142)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,11660,4.85833333333333,3059,84.0143837855508,1.60183066361556,0.14748002612934,1.28896749944727,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι χαμηλή (Jaccard 0.147)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,11885,4.95208333333333,3081,83.1548198636806,1.65530671859786,0.149830474670921,1.31384037143489,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι χαμηλή (Jaccard 0.150)."
493_low.png,493,493_high.png,Original low-light,"",Canny,24746,10.3108333333333,602,15.78073089701,46.0132890365449,0.32427174255968,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.324)."
493_low.png,493,493_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,27320,11.3833333333333,668,17.0658682634731,42.2155688622754,0.35306294564134,1.1040168107977,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.353)."
493_low.png,493,493_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,26406,11.0025,701,17.9743223965763,41.3694721825963,0.313159355913381,1.0670815485331,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.313)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,31894,13.2891666666667,775,18.0645161290323,41.4193548387097,0.23077910684099,1.28885476440637,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.231)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,31466,13.1108333333333,758,19.1292875989446,41.1609498680739,0.232007596193271,1.27155903984482,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.232)."
493_low.png,493,493_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,32025,13.34375,823,21.0206561360875,38.0315917375456,0.226496181094824,1.29414854926049,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.226)."
547_low.png,547,547_high.png,Original low-light,"",Sobel,8789,3.66208333333333,1056,72.9166666666667,4.45075757575758,0.291328210757409,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.291)."
547_low.png,547,547_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,8303,3.45958333333333,1005,78.1094527363184,5.37313432835821,0.298720956633618,0.944703606781204,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.299)."
547_low.png,547,547_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,7257,3.02375,694,65.7060518731988,7.63688760806916,0.261369863013699,0.825691204915235,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.261)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,7057,2.94041666666667,885,78.8700564971751,5.87570621468927,0.212402864543654,0.802935487541245,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.212)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,6951,2.89625,869,78.9413118527043,5.86881472957422,0.211712402268895,0.79087495733303,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.212)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,6862,2.85916666666667,864,79.2824074074074,5.55555555555556,0.209339898445915,0.780748663101604,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.209)."
547_low.png,547,547_high.png,Original low-light,"",Canny,25959,10.81625,432,14.5833333333333,54.1666666666667,0.383451115686384,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.383)."
547_low.png,547,547_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,25362,10.5675,480,17.5,49.7916666666667,0.379933147945282,0.977002195770253,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.380)."
547_low.png,547,547_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,28490,11.8708333333333,579,15.0259067357513,49.740932642487,0.331269744216855,1.09749990369429,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.331)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,26652,11.105,574,21.7770034843206,41.98606271777,0.309600498727207,1.02669594360337,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.310)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,26367,10.98625,554,19.6750902527076,42.7797833935018,0.303857057400713,1.01571709233792,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.304)."
547_low.png,547,547_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,26038,10.8491666666667,561,20.1426024955437,40.9982174688057,0.298677931627943,1.00304326052621,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.299)."
665_low.png,665,665_high.png,Original low-light,"",Sobel,6977,2.90708333333333,1116,83.6021505376344,3.40501792114695,0.439321165545949,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.439)."
665_low.png,665,665_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,6352,2.64666666666667,854,82.7868852459016,5.3864168618267,0.535522388059702,0.910419951268454,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.536)."
665_low.png,665,665_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,5498,2.29083333333333,471,70.0636942675159,10.4033970276008,0.382383419689119,0.788017772681668,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.382)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,9629,4.01208333333333,1833,81.342062193126,3.10965630114566,0.321405175237471,1.3801060627777,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.321)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,9308,3.87833333333333,1820,82.9120879120879,3.18681318681319,0.334458319271009,1.33409774974918,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.334)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,9182,3.82583333333333,1924,84.0956340956341,2.65072765072765,0.329210437139953,1.3160384119249,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.329)."
665_low.png,665,665_high.png,Original low-light,"",Canny,32721,13.63375,628,16.2420382165605,46.8152866242038,0.334698055271238,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.335)."
665_low.png,665,665_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,35928,14.97,763,14.4167758846658,45.8715596330275,0.332109325183052,1.0980104520033,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.332)."
665_low.png,665,665_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,37822,15.7591666666667,782,14.4501278772379,46.1636828644501,0.25677904731252,1.15589376852786,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.257)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,39740,16.5583333333333,1005,25.4726368159204,33.7313432835821,0.263985396301967,1.21451055896825,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.264)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,38707,16.1279166666667,954,23.0607966457023,35.7442348008386,0.258306027206831,1.18294061917423,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.258)."
665_low.png,665,665_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,39412,16.4216666666667,1025,24.1951219512195,34.5365853658537,0.243512354185672,1.20448641545185,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.244)."
669_low.png,669,669_high.png,Original low-light,"",Sobel,7071,2.94625,499,61.9238476953908,12.0240480961924,0.349496628798374,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.349)."
669_low.png,669,669_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,7326,3.0525,615,69.7560975609756,10.2439024390244,0.380315691736305,1.03606279168434,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.380)."
669_low.png,669,669_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,6322,2.63416666666667,397,58.6901763224181,15.8690176322418,0.299278282875621,0.894074388346768,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.299)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,8164,3.40166666666667,860,73.3720930232558,8.02325581395349,0.311289245156981,1.15457502474897,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.311)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Sobel,7758,3.2325,822,73.4793187347932,8.75912408759124,0.310657984921179,1.097157403479,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.311)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Sobel,7567,3.15291666666667,852,73.2394366197183,8.21596244131455,0.306155974407747,1.07014566539386,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.306)."
669_low.png,669,669_high.png,Original low-light,"",Canny,20814,8.6725,604,24.5033112582781,39.5695364238411,0.356443719412724,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.356)."
669_low.png,669,669_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Canny,20464,8.52666666666667,578,25.0865051903114,37.7162629757785,0.389819942058748,0.98318439511867,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.390)."
669_low.png,669,669_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Canny,23003,9.58458333333333,594,21.8855218855219,42.9292929292929,0.312155233954183,1.10516959738637,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.312)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Canny,22714,9.46416666666667,667,26.5367316341829,34.1829085457271,0.302650790045748,1.09128471221293,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.303)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 30,"sigma=30",Canny,29676,12.365,919,23.0685527747552,34.1675734494015,0.246553594581007,1.42577111559527,"Pipeline 3 - Retinex sigma 30: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.247)."
669_low.png,669,669_high.png,Pipeline 3 - Retinex sigma 60,"sigma=60",Canny,30272,12.6133333333333,926,23.5421166306695,35.5291576673866,0.233695371088699,1.45440568847891,"Pipeline 3 - Retinex sigma 60: Το πλήθος ακμών αυξάνεται ήπια και δείχνει καλύτερη ανάδειξη δομών. Το edge map έχει λιγότερα μικρά θραύσματα και φαίνεται πιο καθαρό. Οι μεγαλύτερες συνδεδεμένες ακμές βοηθούν στην ορατότητα σημαντικών αντικειμένων. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.234)."
748_low.png,748,748_high.png,Original low-light,"",Sobel,3023,1.25958333333333,389,64.26735218509,7.19794344473008,0.290802174636636,1,"Original low-light: Το πλήθος ακμών μένει κοντά στην αρχική low-light εικόνα. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι μέτρια (Jaccard 0.291)."
748_low.png,748,748_high.png,Pipeline 1 - Gamma + stretch,"gamma=0.6, full range stretch",Sobel,6199,2.58291666666667,866,67.5519630484988,5.54272517321016,0.577041848578426,2.05061197485941,"Pipeline 1 - Gamma + stretch: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.577)."
748_low.png,748,748_high.png,Pipeline 2 - Median + CLAHE + unsharp,"median 3x3, CLAHE 8x8 clip 0.01, unsharp k=0.8",Sobel,7744,3.22666666666667,697,59.6843615494978,11.3342898134864,0.375409973929863,2.56169368177307,"Pipeline 2 - Median + CLAHE + unsharp: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Υπάρχουν αρκετά μικρά components, άρα χρειάζεται προσοχή στην ερμηνεία. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.375)."
748_low.png,748,748_high.png,Pipeline 3 - Retinex sigma 15,"sigma=15",Sobel,9705,4.04375,1472,72.9619565217391,4.82336956521739,0.383592687717178,3.21038703274892,"Pipeline 3 - Retinex sigma 15: Το πλήθος ακμών αυξάνεται πολύ, οπότε αποκαλύπτονται λεπτομέρειες αλλά πιθανόν ενισχύεται και θόρυβος. Τα πολλά μικρά components δείχνουν θορυβώδες edge map. Οι σημαντικές συνεχόμενες ακμές παραμένουν περιορισμένες. Η συμφωνία με τις ακμές της φωτεινής αναφοράς είναι σχετικά καλή (Jaccard 0.384)."
